GEO_ID,NAME,"Less than $10,000","Less than $10,000_MOE","$10,000 to $14,999","$10,000 to $14,999_MOE","$15,000 to $19,999","$15,000 to $19,999_MOE","$20,000 to $24,999","$20,000 to $24,999_MOE","$25,000 to $29,999","$25,000 to $29,999_MOE","$30,000 to $34,999","$30,000 to $34,999_MOE","$35,000 to $39,999","$35,000 to $39,999_MOE","$40,000 to $44,999","$40,000 to $44,999_MOE","$45,000 to $49,999","$45,000 to $49,999_MOE","$50,000 to $59,999","$50,000 to $59,999_MOE","$60,000 to $74,999","$60,000 to $74,999_MOE","$75,000 to $99,999","$75,000 to $99,999_MOE","$100,000 to $124,999","$100,000 to $124,999_MOE","$125,000 to $149,999","$125,000 to $149,999_MOE","$150,000 to $199,999","$150,000 to $199,999_MOE","$200,000 or more","$200,000 or more_MOE"
1500000US010890021002,Block Group 2; Census Tract 21; Madison County; Alabama,55,52,77,72,78,79,10,16,12,18,25,28,19,20,0,13,0,13,30,35,82,68,0,13,0,13,42,38,38,57,0,13
1500000US010890021003,Block Group 3; Census Tract 21; Madison County; Alabama,131,87,10,17,6,10,210,228,54,44,23,27,10,17,0,13,0,13,0,13,33,35,32,33,40,47,4,8,0,13,0,13
1500000US010890022001,Block Group 1; Census Tract 22; Madison County; Alabama,38,36,55,48,98,115,38,44,44,45,48,45,35,40,12,14,34,29,7,10,8,12,57,37,38,39,0,13,15,23,0,13
1500000US010890022002,Block Group 2; Census Tract 22; Madison County; Alabama,0,13,44,50,34,36,0,13,3,6,35,42,7,11,0,13,12,18,54,67,40,28,22,21,0,13,6,9,4,7,0,13
1500000US010890023001,Block Group 1; Census Tract 23; Madison County; Alabama,117,139,0,13,0,13,12,21,15,23,93,94,29,25,17,28,64,99,36,55,5,11,16,28,32,39,0,13,0,13,0,13
1500000US010890023002,Block Group 2; Census Tract 23; Madison County; Alabama,34,43,108,67,16,25,232,251,20,46,54,56,80,119,0,13,77,75,0,13,0,13,30,35,23,27,0,13,3,15,0,13
1500000US010890023003,Block Group 3; Census Tract 23; Madison County; Alabama,34,40,35,43,86,104,13,23,0,13,159,245,49,57,0,13,0,13,55,61,20,22,59,56,0,13,0,13,0,13,0,13
1500000US010890023004,Block Group 4; Census Tract 23; Madison County; Alabama,81,72,23,39,37,64,0,13,173,161,24,29,142,114,71,78,24,26,76,82,158,169,110,134,0,13,15,24,0,13,0,13
1500000US010890024001,Block Group 1; Census Tract 24; Madison County; Alabama,0,13,22,36,81,117,95,169,0,13,0,13,0,13,40,64,65,103,0,13,0,13,52,74,0,13,0,13,0,13,0,13
1500000US010890024002,Block Group 2; Census Tract 24; Madison County; Alabama,22,35,62,76,0,13,0,13,0,13,160,109,48,52,95,123,0,13,8,14,0,13,152,114,0,13,17,29,0,13,0,13
1500000US010890024003,Block Group 3; Census Tract 24; Madison County; Alabama,179,145,22,35,225,179,0,13,0,13,8,16,120,202,0,13,0,13,0,13,113,88,0,13,0,13,0,13,6,13,0,13
1500000US010890024004,Block Group 4; Census Tract 24; Madison County; Alabama,40,64,17,38,21,35,0,13,29,44,23,35,46,38,27,45,89,106,48,63,18,33,102,148,0,13,91,113,66,89,8,21
1500000US010890025011,Block Group 1; Census Tract 25.01; Madison County; Alabama,98,121,173,111,64,51,33,38,14,22,18,28,40,59,71,82,15,24,0,13,24,37,101,92,0,13,0,13,0,13,0,13
1500000US010890025012,Block Group 2; Census Tract 25.01; Madison County; Alabama,32,36,37,33,22,26,0,13,167,116,35,60,17,27,6,9,17,26,15,23,5,10,0,13,0,13,0,13,0,13,0,13
1500000US010890025013,Block Group 3; Census Tract 25.01; Madison County; Alabama,77,113,0,13,17,27,15,22,102,99,124,113,0,13,0,13,0,13,38,41,0,13,35,35,57,92,0,13,0,13,0,13
1500000US010890025021,Block Group 1; Census Tract 25.02; Madison County; Alabama,10,18,8,13,8,15,0,13,64,62,0,13,34,48,0,13,0,13,20,41,10,22,0,13,18,29,0,13,10,23,0,13
1500000US010890025022,Block Group 2; Census Tract 25.02; Madison County; Alabama,54,66,16,25,31,39,114,127,14,24,37,45,105,81,0,13,0,13,0,13,0,13,86,86,50,56,0,13,0,13,47,65
1500000US010890025023,Block Group 3; Census Tract 25.02; Madison County; Alabama,8,12,13,20,36,32,80,74,0,13,221,149,96,63,0,13,75,74,22,26,40,45,83,77,93,138,1,18,27,44,7,21
1500000US010890026001,Block Group 1; Census Tract 26; Madison County; Alabama,50,66,10,15,55,72,21,25,0,13,55,36,19,29,12,20,74,73,34,34,172,222,46,45,0,13,65,56,25,31,23,30
1500000US010890026002,Block Group 2; Census Tract 26; Madison County; Alabama,0,13,0,13,0,13,22,34,0,13,25,25,0,13,9,17,9,15,25,30,0,13,33,41,62,60,102,71,86,60,19,24
1500000US010890026003,Block Group 3; Census Tract 26; Madison County; Alabama,14,18,49,71,13,21,87,100,6,11,15,17,52,82,56,66,21,35,77,72,285,275,113,58,112,104,29,35,85,49,104,69
1500000US010890027011,Block Group 1; Census Tract 27.01; Madison County; Alabama,37,29,26,43,0,13,8,12,12,15,21,24,11,18,19,22,28,27,47,44,81,55,77,50,29,27,42,30,96,59,112,67
1500000US010890027012,Block Group 2; Census Tract 27.01; Madison County; Alabama,40,42,15,23,9,15,236,311,0,13,43,44,19,22,18,20,0,13,118,77,90,99,35,27,100,99,56,50,38,31,54,41
1500000US010890027211,Block Group 1; Census Tract 27.21; Madison County; Alabama,21,20,0,13,13,15,0,13,39,38,0,13,43,35,9,15,27,21,29,26,71,47,104,49,119,84,136,72,54,44,157,66
1500000US010890027212,Block Group 2; Census Tract 27.21; Madison County; Alabama,20,24,32,50,0,13,15,16,109,82,38,26,45,70,0,13,41,35,73,84,108,60,58,38,212,102,70,36,144,61,87,50
1500000US010890027221,Block Group 1; Census Tract 27.22; Madison County; Alabama,9,13,0,13,11,17,10,15,0,13,0,13,11,17,0,13,10,15,43,33,28,26,12,15,40,31,102,67,73,46,90,44
1500000US010890027222,Block Group 2; Census Tract 27.22; Madison County; Alabama,61,44,0,13,18,24,9,14,14,22,20,22,0,13,38,39,10,15,71,45,104,68,126,69,24,24,53,31,101,48,185,170
1500000US010890028011,Block Group 1; Census Tract 28.01; Madison County; Alabama,0,13,0,13,46,54,26,31,27,31,32,32,14,23,37,62,19,31,28,33,90,112,21,24,57,51,61,62,99,54,10,17
1500000US010890028012,Block Group 2; Census Tract 28.01; Madison County; Alabama,48,49,32,36,16,31,0,13,67,93,35,41,115,145,0,13,175,157,103,128,111,99,83,55,29,32,12,21,87,55,62,50
1500000US010890028013,Block Group 3; Census Tract 28.01; Madison County; Alabama,17,28,22,37,83,133,52,85,0,13,14,27,51,62,45,39,95,87,64,46,81,44,296,315,56,46,9,14,116,87,1,4
1500000US010890028031,Block Group 1; Census Tract 28.03; Madison County; Alabama,0,13,15,25,11,18,31,35,66,70,0,13,0,13,18,30,28,34,35,30,136,118,120,87,32,37,30,38,194,114,58,56
1500000US010890028032,Block Group 2; Census Tract 28.03; Madison County; Alabama,30,35,30,34,0,13,22,33,57,54,0,13,0,13,40,51,18,31,56,61,109,66,158,83,220,124,172,101,159,100,96,82
