GEO_ID,NAME,Married,Married_MOE,Married (Children under 18),Married (Children under 18)_MOE,Married (No children under 18),Married (No children under 18)_MOE,Female (No spouse/partner present),Female (No spouse/partner present)_MOE,Female (Living alone),Female (Living alone)_MOE,"Female (No spouse/partner present, children under 18)","Female (No spouse/partner present, children under 18)_MOE",Male (No spouse/partner present),Male (No spouse/partner present)_MOE,Male (Living alone),Male (Living alone)_MOE,"Male (No spouse/partner present, children under 18)","Male (No spouse/partner present, children under 18)_MOE"
1500000US010890107043,Block Group 3; Census Tract 107.04; Madison County; Alabama,286,111,35,47,251,108,154,89,49,47,0,13,275,172,186,120,0,13
1500000US010890107051,Block Group 1; Census Tract 107.05; Madison County; Alabama,159,83,34,49,125,65,112,115,14,23,0,13,92,70,61,63,31,38
1500000US010890107052,Block Group 2; Census Tract 107.05; Madison County; Alabama,762,249,75,68,687,260,211,126,72,53,127,101,140,104,75,81,43,72
1500000US010890107061,Block Group 1; Census Tract 107.06; Madison County; Alabama,102,54,35,37,67,45,153,88,55,61,13,22,30,34,30,34,0,13
1500000US010890107062,Block Group 2; Census Tract 107.06; Madison County; Alabama,291,135,177,110,114,64,194,96,150,93,44,51,109,68,81,64,22,33
1500000US010890107063,Block Group 3; Census Tract 107.06; Madison County; Alabama,480,135,135,81,345,105,306,124,137,80,73,78,58,56,58,56,0,13
1500000US010890108011,Block Group 1; Census Tract 108.01; Madison County; Alabama,429,127,178,83,251,105,264,153,196,147,0,13,97,87,27,41,37,60
1500000US010890108012,Block Group 2; Census Tract 108.01; Madison County; Alabama,612,155,311,132,301,161,106,84,0,13,67,70,233,321,233,321,0,13
1500000US010890108013,Block Group 3; Census Tract 108.01; Madison County; Alabama,232,101,92,97,140,66,131,125,107,134,0,13,34,53,34,53,0,13
1500000US010890108021,Block Group 1; Census Tract 108.02; Madison County; Alabama,295,140,46,75,249,116,91,113,91,113,0,13,122,118,122,118,0,13
1500000US010890108022,Block Group 2; Census Tract 108.02; Madison County; Alabama,655,267,235,171,420,280,143,121,45,38,69,104,123,74,80,52,0,13
1500000US010890108023,Block Group 3; Census Tract 108.02; Madison County; Alabama,540,239,102,82,438,233,159,179,144,177,0,13,89,76,45,52,0,13
1500000US010890109021,Block Group 1; Census Tract 109.02; Madison County; Alabama,179,49,46,30,133,41,104,52,51,39,12,14,55,30,45,27,0,13
1500000US010890109022,Block Group 2; Census Tract 109.02; Madison County; Alabama,110,45,21,26,89,38,66,34,56,34,0,13,37,43,28,41,0,13
1500000US010890109023,Block Group 3; Census Tract 109.02; Madison County; Alabama,317,154,53,31,264,142,122,74,101,74,0,13,29,27,29,27,0,13
1500000US010890109031,Block Group 1; Census Tract 109.03; Madison County; Alabama,415,207,98,68,317,209,170,134,123,107,0,13,68,65,49,61,19,30
1500000US010890109032,Block Group 2; Census Tract 109.03; Madison County; Alabama,501,175,218,144,283,189,50,78,50,78,0,13,13,21,13,21,0,13
1500000US010890109033,Block Group 3; Census Tract 109.03; Madison County; Alabama,629,184,371,142,258,135,403,281,60,72,241,247,79,57,79,57,0,13
1500000US010890109041,Block Group 1; Census Tract 109.04; Madison County; Alabama,689,178,325,103,364,202,152,92,116,81,0,13,98,102,98,102,0,13
1500000US010890109042,Block Group 2; Census Tract 109.04; Madison County; Alabama,327,138,146,88,181,107,24,30,24,30,0,13,73,93,73,93,0,13
1500000US010890109051,Block Group 1; Census Tract 109.05; Madison County; Alabama,743,411,259,135,484,391,135,96,61,58,29,45,34,40,34,40,0,13
1500000US010890109052,Block Group 2; Census Tract 109.05; Madison County; Alabama,579,187,144,143,435,143,126,110,43,42,83,113,58,73,58,73,0,13
1500000US010890109053,Block Group 3; Census Tract 109.05; Madison County; Alabama,1066,249,393,158,673,206,140,136,15,27,47,51,43,58,23,37,0,13
1500000US010890110121,Block Group 1; Census Tract 110.12; Madison County; Alabama,698,150,293,130,405,150,64,48,0,13,36,37,150,88,150,88,0,13
1500000US010890110122,Block Group 2; Census Tract 110.12; Madison County; Alabama,567,140,155,81,412,145,78,80,78,80,0,13,48,52,23,39,0,13
1500000US010890110123,Block Group 3; Census Tract 110.12; Madison County; Alabama,364,115,135,73,229,86,79,64,0,13,38,42,64,65,47,56,0,13
1500000US010890110131,Block Group 1; Census Tract 110.13; Madison County; Alabama,188,69,66,49,122,53,221,113,172,108,19,33,129,62,78,50,12,21
1500000US010890110132,Block Group 2; Census Tract 110.13; Madison County; Alabama,624,152,302,119,322,94,56,44,25,29,5,12,161,111,154,111,7,11
1500000US010890110133,Block Group 3; Census Tract 110.13; Madison County; Alabama,178,91,40,33,138,81,229,102,137,99,52,62,138,79,53,44,16,25
1500000US010890110211,Block Group 1; Census Tract 110.21; Madison County; Alabama,262,127,67,52,195,118,55,50,37,41,0,13,173,107,152,110,0,13
1500000US010890110212,Block Group 2; Census Tract 110.21; Madison County; Alabama,438,173,202,140,236,120,277,158,240,162,14,28,159,115,159,115,0,13
1500000US010890110213,Block Group 3; Census Tract 110.21; Madison County; Alabama,122,113,42,51,80,98,709,316,504,281,129,135,168,119,93,68,15,26
1500000US010890110231,Block Group 1; Census Tract 110.23; Madison County; Alabama,220,87,85,74,135,47,154,84,89,72,65,68,37,44,37,44,0,13
1500000US010890110232,Block Group 2; Census Tract 110.23; Madison County; Alabama,523,125,164,103,359,99,86,59,39,42,18,31,29,32,17,27,0,13
1500000US010890110233,Block Group 3; Census Tract 110.23; Madison County; Alabama,1001,190,590,182,411,129,74,57,39,43,19,32,149,147,29,37,99,142
1500000US010890110241,Block Group 1; Census Tract 110.24; Madison County; Alabama,659,135,390,130,269,89,124,77,48,43,17,27,0,13,0,13,0,13
1500000US010890110242,Block Group 2; Census Tract 110.24; Madison County; Alabama,679,137,406,136,273,81,91,62,44,43,17,30,125,136,125,136,0,13
1500000US010890110251,Block Group 1; Census Tract 110.25; Madison County; Alabama,211,90,104,81,107,66,75,52,75,52,0,13,49,79,0,13,0,13
1500000US010890110252,Block Group 2; Census Tract 110.25; Madison County; Alabama,213,168,129,130,84,129,269,161,88,86,142,144,128,124,0,13,128,124
1500000US010890110253,Block Group 3; Census Tract 110.25; Madison County; Alabama,343,136,240,130,103,54,170,154,69,50,101,140,46,42,30,36,0,13
1500000US010890110254,Block Group 4; Census Tract 110.25; Madison County; Alabama,664,170,418,155,246,110,134,85,30,50,66,53,126,65,87,58,27,33
1500000US010890110261,Block Group 1; Census Tract 110.26; Madison County; Alabama,455,113,178,64,277,106,119,122,3,6,116,122,31,35,0,13,23,31
1500000US010890110262,Block Group 2; Census Tract 110.26; Madison County; Alabama,578,169,306,146,272,76,91,56,48,42,0,13,17,20,8,13,9,14
1500000US010890110271,Block Group 1; Census Tract 110.27; Madison County; Alabama,256,124,39,54,217,102,217,121,108,66,109,100,229,108,196,94,0,13
1500000US010890110272,Block Group 2; Census Tract 110.27; Madison County; Alabama,361,109,156,65,205,80,186,100,72,64,58,48,186,152,139,136,0,13
1500000US010890110281,Block Group 1; Census Tract 110.28; Madison County; Alabama,176,82,89,67,87,58,448,401,352,393,23,28,106,70,106,70,0,13
1500000US010890110282,Block Group 2; Census Tract 110.28; Madison County; Alabama,58,55,0,13,58,55,320,209,103,96,88,138,141,121,123,116,0,13
1500000US010890110283,Block Group 3; Census Tract 110.28; Madison County; Alabama,233,114,29,33,204,109,338,176,272,207,66,105,343,207,263,192,45,67
1500000US010890111001,Block Group 1; Census Tract 111; Madison County; Alabama,31,20,13,13,18,17,17,18,11,15,0,13,26,22,11,12,15,18
1500000US010890111002,Block Group 2; Census Tract 111; Madison County; Alabama,178,48,29,22,149,45,45,27,29,21,16,14,70,29,63,27,0,13
1500000US010890112011,Block Group 1; Census Tract 112.01; Madison County; Alabama,414,153,290,130,124,111,181,100,181,100,0,13,77,75,35,44,16,36
1500000US010890112012,Block Group 2; Census Tract 112.01; Madison County; Alabama,936,264,59,70,877,261,541,204,332,178,0,13,98,85,98,85,0,13
1500000US010890112021,Block Group 1; Census Tract 112.02; Madison County; Alabama,147,117,10,20,137,115,287,204,221,184,66,81,175,120,124,112,22,36
1500000US010890112022,Block Group 2; Census Tract 112.02; Madison County; Alabama,603,320,240,183,363,294,195,135,134,112,0,13,135,88,135,88,0,13
1500000US010890112023,Block Group 3; Census Tract 112.02; Madison County; Alabama,454,183,90,87,364,167,194,137,82,108,31,49,154,126,154,126,0,13
1500000US010890112031,Block Group 1; Census Tract 112.03; Madison County; Alabama,222,145,92,113,130,102,55,61,29,47,0,13,41,50,41,50,0,13
1500000US010890112032,Block Group 2; Census Tract 112.03; Madison County; Alabama,817,147,403,104,414,162,297,135,71,61,99,66,194,121,156,115,17,19
1500000US010890112033,Block Group 3; Census Tract 112.03; Madison County; Alabama,342,138,85,85,257,114,247,195,247,195,0,13,52,64,0,13,28,51
1500000US010890113011,Block Group 1; Census Tract 113.01; Madison County; Alabama,473,85,143,64,330,76,102,48,79,43,12,18,88,53,67,45,4,7
1500000US010890113012,Block Group 2; Census Tract 113.01; Madison County; Alabama,392,61,271,61,121,53,108,50,81,44,12,17,113,57,107,57,6,9
1500000US010890113021,Block Group 1; Census Tract 113.02; Madison County; Alabama,442,113,82,57,360,101,61,44,61,44,0,13,120,73,120,73,0,13
1500000US010890113022,Block Group 2; Census Tract 113.02; Madison County; Alabama,420,155,195,152,225,95,34,24,25,18,0,13,123,90,123,90,0,13
1500000US010890113023,Block Group 3; Census Tract 113.02; Madison County; Alabama,549,132,229,83,320,120,55,48,31,35,0,13,69,48,62,47,0,13
1500000US010890114001,Block Group 1; Census Tract 114; Madison County; Alabama,158,61,80,50,78,44,59,60,59,60,0,13,41,44,41,44,0,13
1500000US010890114002,Block Group 2; Census Tract 114; Madison County; Alabama,123,58,40,42,83,40,54,39,39,31,13,21,46,45,46,45,0,13
1500000US010890114003,Block Group 3; Census Tract 114; Madison County; Alabama,214,83,63,56,151,65,139,74,94,47,41,61,82,69,52,47,0,13
1500000US010890114004,Block Group 4; Census Tract 114; Madison County; Alabama,426,160,284,171,142,78,60,47,41,36,14,21,55,31,48,31,2,4
